id,True Position,Predicted Position,Probablilty of Out of any Position (Likelihood),Probablilty of First Position (Likelihood),Probablilty of Second Position  (Likelihood),Probablilty of Third Position  (Likelihood),Probablilty of Fourth Position  (Likelihood)
53585,2,1,4.296459506621493,27.023999976197043,23.10829405501508,24.37242427865727,21.198822183509115
53586,0,3,3.4227683735621905,24.246345024972253,25.09425936092129,25.17132877276084,22.06529846778342
53587,0,1,1.541488020492764,27.012727513499122,24.97795457936206,25.328570325044648,21.1392595616014
53588,0,4,10.255798220984778,13.695399764991109,19.261568305538784,25.346802407143937,31.44043130134139
53589,4,2,1.5353965988503135,26.154456705889412,27.71933527184583,23.571023700231304,21.019787723183143
53590,0,4,11.546440407595332,11.299566716721683,22.491629959967995,18.427880818439295,36.23448209727569
53591,1,2,3.0719827918953952,26.483486975611193,33.49318505245439,19.850952183582592,17.100392996456428
53592,3,4,4.027228873881764,11.869367032612429,24.77019589136553,26.526586710265814,32.80662149187447
53593,0,4,6.300363258750807,14.863864157804965,15.77947261545961,25.491158819829135,37.565141148155476
53594,0,4,10.539677063737148,9.672549527650919,19.202299489884258,22.797737254078736,37.78773666464894
53596,4,1,2.681754709165403,28.54831629267695,26.438640247694316,25.699375902637822,16.631912847825504
53597,0,4,19.94307360634189,10.61802184940622,10.70931497854826,24.231516580979104,34.49807298472452
53598,2,3,8.218263123361645,25.88194312002407,20.23358033619691,27.569649508230494,18.096563912186877
53599,0,3,11.182029883065788,22.80178722795084,21.184051431019302,32.30434790822595,12.527783549738128
53600,0,3,6.851409218701033,16.44881066052588,29.39552164967319,30.27006180760978,17.03419666349012
53601,3,0,38.17441894786679,8.78712647770317,7.0226719746793425,15.937462767781385,30.078319831969313
53603,0,0,43.8229107619089,4.772199557961098,7.528691047677687,21.73901934795587,22.13717928449644
53604,0,4,13.940788280355662,15.799359535983168,14.680316061740427,27.545228149672628,28.03430797224811
53605,1,2,7.096736411064272,19.131795164559136,26.281660971661047,24.14011005637419,23.349697396341348
53606,0,3,19.619584029172984,12.34891011404624,11.863578370974844,30.849011828230765,25.318915657575165
53607,2,1,9.98134636924038,29.521398511549645,23.2367053612174,21.761023501340915,15.499526256651658
53608,3,3,7.1068440484583935,17.532644956815343,23.65411009910855,32.8722989023526,18.83410199326512
53609,1,1,8.50993357363837,38.59661487939641,24.99084561084554,14.182211527261778,13.720394408857903
53610,0,2,4.5505862311855285,14.64596134633987,31.59120383776936,26.480494512087244,22.731754072617992
53611,4,2,6.785601074270568,25.437389362791503,30.595482820106817,16.13497172957415,21.046555013256963
53613,0,3,29.94270728827188,3.3620789426268045,8.770706365744093,30.168691754058003,27.755815649299226
53616,1,4,20.125962009953675,17.521238240903063,18.391739182280613,19.001603113531147,24.959457453331517
53617,0,4,20.15804995821136,9.609111611742916,19.08882143860441,25.495226531952547,25.64879045948877
53618,0,2,14.374962163820879,12.088384368610004,31.985282661999726,20.150875647384147,21.400495158185237
53619,3,0,25.322729146323002,15.810021710695993,16.98818644637002,22.14088499205284,19.738177704558144
53621,0,4,10.064311421892986,18.348126285020072,22.906024137148663,22.944683900795663,25.73685425514262
53623,0,3,10.898617417848575,10.606390877404186,21.909463161455733,31.517666689056274,25.067861854235225
53624,0,0,31.09602764561807,7.606037619158341,14.390399408124225,16.880299688689615,30.02723563840974
53625,0,3,12.935741335081206,12.871025094072719,23.7642410361547,26.71499293431977,23.7139996003716
53626,0,0,56.804281750547425,6.487149436055828,4.8094357650734025,10.156592795694454,21.742540252628892
53627,2,4,14.243213775021207,12.566105174123908,16.2696638727274,22.174080942202433,34.74693623592505
53628,4,0,52.93043979363924,6.199867563362433,5.239286573003799,12.586188543561851,23.04421752643267
53629,0,0,33.095210551238516,9.668644534085297,8.741107809990844,20.246173738572335,28.248863366113007
53632,0,0,38.37013609781946,9.38187032943297,9.220839350696737,16.380384026423737,26.646770195627077
53633,0,0,60.76605323240701,7.182018194605118,4.525821369875385,10.301825663669405,17.22428153944308
53634,3,3,2.4044406021503923,20.337174042549645,24.55494114486259,26.593645061834053,26.10979914860331
53635,1,3,7.699256759060261,12.562014926640035,28.662511382774667,30.172064753740322,20.904152177784706
53636,0,2,3.458910461885344,18.754255242605275,32.900503787580185,26.679237451111103,18.207093056818085
53638,0,2,6.366276344556845,26.56966969346285,28.975078609572115,24.27604668910904,13.81292866329915
53640,4,3,15.32367643312715,15.405559908383673,21.452228607946537,27.009030671082368,20.809504379460268
53642,0,2,8.855333441155906,20.04658838520722,36.85307856615502,19.130433244212934,15.114566363268933
53643,0,3,3.572763100960245,20.48957521851126,20.458923809403252,30.294681738605266,25.184056132519977
53644,2,0,43.74783796429449,9.235714578442906,8.390699164739448,12.100298143670907,26.525450148852254
53647,0,0,34.094243956040216,5.179526810646686,9.364774640820151,22.44173499489321,28.91971959759973
53648,0,0,52.896730880421785,9.257857570806149,6.991208353790988,10.265474293904736,20.588728901076333
53650,0,4,9.874359047495448,15.04989555582141,19.23066508314595,18.91171650678488,36.93336380675232
53651,3,1,4.233505839708278,31.418849075112593,22.60130213055839,22.981026004960825,18.765316949659933
53652,0,3,4.142763808524267,22.066076459799373,22.695686959889212,26.927218011384124,24.16825476040302
53654,0,4,8.499340135831785,12.301504331639698,24.010994047140436,24.68170241139568,30.506459073992403
53655,4,4,7.227615211921247,14.185699285701148,19.07778518966449,22.66434852833058,36.84455178438253
53656,1,2,7.053605335969232,21.923942547162223,27.387091255165107,26.971694532530062,16.66366632917338
53657,2,4,14.374360691121717,12.104289468244978,22.925940975125563,18.597349381614272,31.998059483893464
53660,0,0,44.025425166081554,9.872446733863487,7.721539139018654,12.965662618426228,25.414926342610084
53661,2,4,13.06006252403471,13.76968195819778,23.085189035321,22.1520801825054,27.93298629994111
53663,0,4,13.792917786216242,12.318647053294393,15.536707792504101,17.386266061090808,40.96546130689446
53664,0,4,11.224300996318979,15.708031144626714,16.66150602814357,18.52739531593053,37.87876651498019
53665,4,4,5.19998057373845,12.125199296506391,16.90734822493047,19.823976617963805,45.943495286860866
53667,0,4,13.905752434500526,15.197300142650935,18.852600879531035,24.00361472775882,28.04073181555869
53668,1,2,3.959099341826941,21.851019016673394,28.44589619233475,27.457672039277153,18.286313409887764
53669,0,2,11.486391230371586,14.634742156531619,25.771664177168734,25.333462781820675,22.773739654107388
53671,3,4,13.061728070441514,5.580090122815572,14.524660221733601,29.978155810518487,36.855365774490814
53672,0,4,8.610694740669388,16.668213713344183,18.953772503768747,21.97521041303803,33.79210862917964
53673,0,0,45.112334496592375,8.945590674100062,6.306902467364617,14.29145055632198,25.343721805620962
53674,2,1,3.4012581067171412,33.70500067094722,21.18824697025989,26.901816184898397,14.803678067177337
53675,0,4,9.82128105431577,16.09533815647014,14.307267817363703,23.879574611569122,35.896538360281255
53676,4,4,2.1265432980256858,18.528453149011217,13.579563618647086,21.589496778095835,44.17594315622018
53680,0,4,6.865421693896943,14.446699824374592,10.150675495366526,21.72916808099018,46.80803490537174
53681,3,4,6.923623716627773,21.3561209289051,17.319633596737223,22.72045543259899,31.680166325130926
53682,1,4,3.2721297672386083,30.464249559445072,14.741476478270721,20.17056695508633,31.351577239959273
53683,0,3,7.358118287760338,12.965385742747198,12.897485044926892,41.917247288798805,24.861763635766767
53684,0,3,10.509811690858502,23.142222145241863,21.034942181563647,24.68449649044243,20.628527491893564
53685,3,1,3.197570346311844,42.90366808198118,28.33421405483906,14.635953116380024,10.928594400487897
53686,4,2,7.735965788084726,16.346080753064047,30.66959558047455,21.678090835964497,23.570267042412173
53687,0,4,19.20637657477967,8.654095111601176,11.719438779975915,29.541469522847986,30.878620010795256
53688,2,1,12.222494643454688,25.589222934528415,20.840340405293205,22.803661407499934,18.54428060922376
53689,0,3,17.203842205538702,15.478627853796695,20.8831963740239,29.98795939594211,16.446374170698608
53690,0,4,13.390280181352257,17.122434386421155,17.598624353051502,25.76185946890862,26.126801610266465
53692,0,3,8.80675722184137,11.516477837117861,20.787682471433435,32.60889553818301,26.28018693142434
53693,0,0,39.905350320682835,8.59171026263378,10.126901841860283,18.383952333233836,22.992085241589262
53694,0,3,7.4346719673542045,23.295143861221625,25.13352344349471,27.298547392820293,16.838113335109163
53695,1,4,8.031698938358696,26.18257593744719,19.483140052570196,15.860474781825657,30.442110289798265
53696,0,4,11.25218824910884,22.829160751982492,20.263298250179222,14.360397776648327,31.294954972081122
53697,0,0,39.719291592704906,8.32093755650347,8.35152187306381,10.584033252489574,33.02421572523823
53698,3,2,6.522673952568716,22.088339989221247,33.31473714479202,16.593923870436967,21.480325042981054
53699,4,2,3.920532514953992,23.746194302084387,26.324642417477218,23.170089953526382,22.838540811958012
53700,0,2,5.876177450294012,9.700651470746223,35.048720201421006,29.02400409966749,20.350446777871262
53701,0,3,17.06842329185339,6.212837151803903,16.820442764934917,31.310318755213423,28.58797803619437
53702,1,1,6.161984126066722,40.5672463567749,27.576973910031345,18.480762240350074,7.213033366776965
53704,0,3,9.7586091495081,8.625103424708575,25.813428550304867,30.678075839638485,25.124783035839982
53705,2,3,10.386594372035514,8.292358288991505,27.787677747961702,29.775825628409336,23.757543962601947
53706,0,4,29.21481641045114,10.959108620609188,8.077726033387476,12.111545324320334,39.63680361123186
53707,0,4,26.084415635556695,4.943389825609875,5.493883022491575,11.993487387117552,51.48482412922431
53711,3,1,8.279952658844959,27.54645317925459,18.613425550066278,24.944959791619453,20.615208820214725
53712,2,1,2.1885208020158666,32.72152412164542,21.908016878715944,30.19284691779666,12.9890912798261
53715,0,4,16.825865937354873,7.429849803914501,14.097507123038538,20.962358677566577,40.6844184581255
53717,0,3,8.588446752780055,20.62148491929686,23.82735243984533,37.004504341807596,9.95821154627015
53722,0,0,42.41712977599016,2.999928736444675,5.789216502709781,18.764357020274378,30.02936796458101
53723,4,0,39.807057176614414,7.061873866627015,6.669603277678997,11.842009340845202,34.61945633823438
53724,1,4,23.799248376761646,9.729776005145922,10.050471902451342,18.69719842907894,37.72330528656215
53725,3,2,4.4488993975690425,23.385735863921784,25.477533486587507,25.032866708374108,21.65496454354756
53727,0,0,28.868460136392613,12.802160654734845,13.998965954864548,21.02945066197724,23.300962592030757
53728,0,0,48.353381231881045,9.597609490275055,9.163667398651661,10.621527151292806,22.26381472789945
53729,0,4,4.4196740485383,14.363537505070726,20.877277153767164,29.387058410637483,30.95245288198632
53730,0,0,38.94472200343918,5.049290496175917,12.76162818345492,16.79603342521933,26.448325891710656
53731,0,0,50.83924084874627,4.808466993923709,10.06067784459454,10.666726711698105,23.62488760103737
53732,0,4,25.70725235471214,8.510399750229825,15.568638272337095,19.08324154657845,31.13046807614248
53733,0,2,8.637646937400795,26.983051655361667,33.935595285495914,13.345324919669993,17.098381202071618
53734,0,0,39.14914276619479,7.895295532252019,7.23400354809914,15.701929508088913,30.019628645365128
53735,4,0,30.40162354688713,5.639956879028065,14.501837368629186,21.3792346600491,28.07734754540653
53736,1,3,13.537193049054405,15.966970639984634,16.514321473037345,28.13642949485421,25.845085343069396
53737,0,0,29.980422134602424,6.3347121492167675,14.192326873381353,20.076028460092584,29.416510382706875
53738,2,1,8.959253245482696,45.00892962056267,20.265539682805038,17.591318045221964,8.174959405927645
53739,1,2,3.0232251197944517,24.030899845964935,32.31754721394444,16.45289699283527,24.175430827460907
53740,3,1,4.173471190118617,34.293201573221125,22.251199451075554,19.372019012291666,19.91010877329304
53741,4,3,18.3221384888861,19.439554998989404,15.208390934621447,25.514475900719937,21.515439676783107
53743,0,3,11.702809383361544,18.4239182278012,16.3877871331809,28.729723216142883,24.75576203951349
53744,2,3,2.9217617997333725,27.706479472575126,22.91455124843144,28.340795854706663,18.116411624553393
53745,0,2,1.4763950552580756,21.877828853651017,30.849792730695057,18.139534488244223,27.656448872151635
53746,0,2,11.660563148166654,15.751253113645966,31.517660350659842,20.73605498658722,20.334468400940317
53747,0,4,11.656399157494569,18.242127906157076,16.67780477024982,24.88957586306897,28.534092303029556
53748,0,0,54.06632644942763,5.459746159785142,5.787002377342092,12.838658382161633,21.848266631283515
53749,0,0,46.999820969060885,4.16844082993824,7.9718121618797335,11.321903686043283,29.53802235307787
53750,0,0,48.53892940640945,8.423448979115085,5.8428893416797,12.7060366403865,24.48869563240927
53751,0,4,17.802345050418275,6.708441849997299,15.303272124752462,25.03588430102378,35.15005667380818
53752,0,4,4.561458995055688,18.580099044568826,26.536583852691397,19.92407179509402,30.397786312590082
53753,0,3,21.60688409791005,12.108484302679264,20.299893248117304,28.438129273023016,17.546609078270365
53754,0,4,7.072229372655882,14.577807489067427,21.975859921195028,21.055046847703995,35.31905636937766
53755,1,2,2.6741764035053297,25.41939098797575,28.63787239163275,15.874691909229938,27.393868307656227
53756,2,1,2.5049925146235217,27.79820381778914,26.609970028087687,25.799774506027944,17.287059133471704
53757,3,1,4.953058165637278,35.950955158507966,23.304401637995266,23.48792709040313,12.303657947456369
53758,4,4,20.708822233904424,5.664315339807233,11.420317536514139,29.07059856366716,33.13594632610703
53759,0,4,3.7534443620009754,13.62783538701415,14.631493049844662,33.47491671416825,34.51231048697196
53760,0,3,21.130242429365563,5.506623325869818,11.083254171941126,31.84854259272288,30.431337480100613
53761,1,3,2.1995660758404814,15.747320234279098,17.128365879175536,39.13529346872574,25.78945434197915
53762,3,2,3.1061305980089555,31.61907126416949,35.63117441235878,17.4002016590763,12.243422066386477
53763,0,0,38.95342861728631,5.185284142179509,8.8844153945142,20.856185951346305,26.120685894673652
53764,0,0,35.4014219986457,8.13755434303659,8.484038529370698,26.757490882636137,21.219494246310873
53765,0,4,15.481016230318753,16.684115808788015,18.76989011788121,22.771443216186523,26.293534626825505
53766,4,4,21.02141760860633,10.136743590792689,16.115132616523734,24.882254186114277,27.844451997962977
53767,0,4,23.572147971005506,6.387989663259883,10.327745568820488,26.536948499131153,33.17516829778296
